link,category,source
https://www.dkn.tv/the-gioi/ong-putin-tuyen-mo-hang-tram-nghin-nguoi-lieu-mot-cuoc-tan-cong-quy-mo-lon-dang-duoc-chuan-bi.html,cat/the-gioi,DKN
https://www.dkn.tv/thoi-su/tang-tran-gia-ve-may-bay-noi-dia.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/my-thong-qua-ngan-sach-quoc-phong-2024-ky-luc-de-chong-lai-trung-quoc.html,cat/the-gioi,DKN
https://www.dkn.tv/the-gioi/my-thong-qua-ngan-sach-quoc-phong-2024-ky-luc-de-chong-lai-trung-quoc.html,cat/the-gioi,DKN
https://www.dkn.tv/the-gioi/uoc-mo-cua-ong-tap-can-binh-co-thanh-hien-thuc-2-video-tiet-lo-moi-quan-he-thuc-su-viet-nam-trung-quoc.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/thoi-su/tang-tran-gia-ve-may-bay-noi-dia.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/thu-tuong-israel-va-quan-chuc-my-thao-luan-ve-chien-tranh-gaza-cac-moi-de-doa-uy-nhiem-cua-iran.html,cat/the-gioi,DKN
https://www.dkn.tv/ve-dep-chan-thien-nhan/chuyen-vien-ky-thuat-dien-xay-dung-phat-phap-la-con-duong-giup-toi-lam-nguoi-tot.html,cat/doi-song,DKN
https://www.dkn.tv/van-hoa/hai-lan-duong-tang-sa-luoi-tinh-tai-sao-deu-lien-quan-toi-yeu-tinh-ret.html,cat/doi-song,DKN
https://www.dkn.tv/ve-dep-chan-thien-nhan/20-nam-tim-tap-khi-cong-cuoi-cung-gap-duoc-chinh-dao.html,e-magazine,DKN
https://www.dkn.tv/the-gioi/thu-tuong-israel-va-quan-chuc-my-thao-luan-ve-chien-tranh-gaza-cac-moi-de-doa-uy-nhiem-cua-iran.html,cat/the-gioi,DKN
https://www.dkn.tv/van-hoa/cau-chuyen-lich-su/vu-an-ly-chan-tu-vong-con-bat-thuong-hon-cai-chet-cua-ly-khac-cuong.html,cat/doi-song,DKN
https://www.dkn.tv/the-gioi/an-do-va-viet-nam-tham-gia-tap-tran-chung-vinbax-2023.html,cat/ve-dep-chan-thien-nhan,DKN
https://www.dkn.tv/the-gioi/quoc-hoi-my-trinh-du-luat-de-cham-dut-su-phu-thuoc-vao-nam-cham-dat-hiem-cua-trung-quoc.html,cat/the-gioi,DKN
https://www.dkn.tv/ve-dep-chan-thien-nhan/tim-thay-hanh-phuc-that-su-khi-tu-luyen-phap-luan-dai-phap.html,cat/doi-song,DKN
